META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-09 12:03:18 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Draw; 6; ; ; 11/2; ; 6; 6; ; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; ; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-15 10:24:22 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; ; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; ; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; ; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-15 14:24:19 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; ; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; ; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; ; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-15 18:24:04 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; ; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; ; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; ; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-15 22:24:27 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; ; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; ; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; ; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; ; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; ; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; ; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-16 02:23:37 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; ; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; ; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; ; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-16 06:23:27 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; ; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; ; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; ; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-16 10:23:25 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 1/6; ; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; ; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 17; ; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-16 14:24:04 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-16 18:23:54 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-16 22:23:34 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-17 02:23:25 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 1/6; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 17; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-17 06:23:24 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 1/6; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 17; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-17 10:23:41 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-17 14:24:15 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-17 18:24:17 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-17 22:24:31 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; ; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; ; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; ; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-18 02:23:30 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-18 06:23:26 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-18 10:23:30 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-18 14:23:39 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-18 18:24:04 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-18 22:23:57 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 1/6; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 17; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-19 02:23:46 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-19 06:23:44 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-19 10:23:43 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-19 14:23:54 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-19 18:23:49 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-19 22:24:07 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 1/6; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; ; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; ; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; 14; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; ; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-20 02:23:51 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 1/6; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; 14; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-20 06:23:54 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 1/6; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; 14; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-20 10:23:54 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 1/6; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; 14; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 15; 12; 11; 15; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-20 14:23:58 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 1/6; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; 14; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 61/4; 12; 11; 61/4; 19; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-20 18:23:54 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 1/6; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 34/5; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; 14; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 61/4; 12; 11; 61/4; 20; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-20 22:23:54 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 1/6; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 34/5; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; 14; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 61/4; 12; 11; 61/4; 20; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-21 02:23:39 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 1/6; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 34/5; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; 14; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 61/4; 12; 11; 61/4; 20; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-21 06:23:53 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 1/6; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 34/5; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; 14; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 61/4; 12; 11; 61/4; 20; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-21 10:23:41 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 1/6; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 34/5; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; 14; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 61/4; 12; 11; 61/4; 20; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-21 14:23:47 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 1/6; 2/11; ; 1/6; 2/13; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; 1/20; ; 
Draw; 6; ; 11/2; 11/2; ; 6; 6; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 34/5; 6; 13/2; ; 13/2; ; 1/100; ; 
Alaves; 14; ; 14; 16; ; 11; 18; 12; ; 14; ; ; 16; ; 12; ; 61/4; 12; 11; 61/4; 20; 12; 11; ; 11; ; 1/20; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-21 18:28:58 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; 1/6; 2/11; ; 1/6; ; 1/6; ; 2/11; ; ; 2/13; ; 1/5; ; 2/13; 2/11; 2/11; 2/13; 9/50; 3/19; 2/11; ; 2/11; ; 1/20; ; 
Draw; 6; ; 11/2; 11/2; ; 6; ; 6; ; 6; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 34/5; 6; 13/2; ; 13/2; ; 1/100; ; 
Alaves; 14; ; 14; 16; ; 11; ; 12; ; 14; ; ; 16; ; 12; ; 61/4; 12; 11; 61/4; 20; 12; 11; ; 11; ; 1/20; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-04-21 22:23:55 GMT+3; 2017-05-27 15:00; Nothing; Xlenovo
